time,close,VWAP,Volume,Volume MA,K,D,RSI
2022-11-08T17:10:00+01:00,1.201,1.148618823,16578938,3716795.85,93.18206089,97.72735363,70.05651181
2022-11-08T17:15:00+01:00,1.1774,1.14918019,6184131,3869545.2,78.91945473,90.70050521,60.7607511
2022-11-08T17:20:00+01:00,1.2004,1.149773041,5607348,4042115.05,68.49828661,80.19993408,65.55735095
2022-11-08T17:25:00+01:00,1.2002,1.15013324,2870221,4098567.5,64.83502537,70.75092224,65.48239188
2022-11-08T17:30:00+01:00,1.2227,1.151638812,9297478,4389405.35,71.97997443,68.43776214,69.68226986
2022-11-08T17:35:00+01:00,1.2246,1.152236288,3618940,4468672,74.26422312,70.35974097,70.01406449
2022-11-08T17:40:00+01:00,1.2268,1.152688465,2572173,4474364.4,76.99244518,74.41221424,70.41776327
2022-11-08T17:45:00+01:00,1.2156,1.153132417,3074565,4498272.4,71.31639728,74.19102186,65.57744051
2022-11-08T17:50:00+01:00,1.2102,1.153337469,1521780,4531175.6,61.17337453,69.82740566,63.31760417
2022-11-08T17:55:00+01:00,1.1978,1.153640721,2768723,4593669.9,43.26597872,58.58525018,58.34547591
2022-11-08T18:00:00+01:00,1.1932,1.153949193,3166061,4658758.15,22.72635037,42.38856787,56.57075267
2022-11-08T18:05:00+01:00,1.1913,1.154206492,3139783,4687297.05,7.672959226,24.55509611,55.81555756
2022-11-08T18:10:00+01:00,1.1752,1.154373643,2809502,4743773.7,3.55E-15,10.1331032,49.75439887
2022-11-08T18:15:00+01:00,1.1731,1.154465353,1938255,4793241.9,3.55E-15,2.557653075,49.00685731
2022-11-08T18:20:00+01:00,1.1475,1.15444571,7185109,5099374.3,3.55E-15,-1.66E-14,40.93297332
2022-11-08T18:25:00+01:00,1.1453,1.154174106,6755819,5356622.1,3.55E-15,-1.66E-14,40.31822904
2022-11-08T18:30:00+01:00,1.161,1.154171286,3566197,5467305.4,6.839193952,2.279731317,46.49392561
2022-11-08T18:35:00+01:00,1.1514,1.154161416,3124185,5517327.15,10.39374907,5.744314342,43.52794264
2022-11-08T18:40:00+01:00,1.1383,1.154116404,1835020,5326345.1,10.39374907,9.208897366,39.79708683
2022-11-08T18:45:00+01:00,1.1417,1.154042288,2655925,4513507.65,5.087873626,8.625123924,41.20562432
2022-11-08T18:50:00+01:00,1.0924,1.152731178,12917531,4330437.3,1.533318506,5.671647068,30.17963488
2022-11-08T18:55:00+01:00,1.0875,1.152034101,5413794,4291920.45,1.533318506,2.718170212,29.33931453
2022-11-08T19:00:00+01:00,1.0832,1.151470029,4602440,4241675.05,3.55E-15,1.022212337,28.58707242
2022-11-08T19:05:00+01:00,1.0538,1.148979645,14433125,4819820.25,3.55E-15,0.511106169,24.04726945
2022-11-08T19:10:00+01:00,1.0672,1.14783961,6998276,4704860.15,5.762881141,1.92096038,29.5395755
2022-11-08T19:15:00+01:00,1.0238,1.145326607,12280633,5137944.8,5.762881141,3.841920761,23.58974932
2022-11-08T19:20:00+01:00,1.0496,1.142276538,15501399,5784406.1,17.20865014,9.578137473,32.31729972
2022-11-08T19:25:00+01:00,1.0495,1.140822638,8460007,6053678.2,24.12489765,15.69880964,32.30189925
2022-11-08T19:30:00+01:00,1.07,1.139668231,8241410,6389659.7,46.1825587,29.17203549,38.74612604
2022-11-08T19:35:00+01:00,1.052,1.139153235,3626724,6432559.75,52.13795769,40.81513801,35.54653189
2022-11-08T19:40:00+01:00,1.049,1.138319654,5105976,6529555.5,58.58061352,52.30037664,35.02736439
2022-11-08T19:45:00+01:00,1.0548,1.137950566,2452185,6495175.6,61.79382967,57.50413363,36.94480774
2022-11-08T19:50:00+01:00,1.0509,1.137517632,2842836,6496842.3,68.20082964,62.85842428,36.17180064
2022-11-08T19:55:00+01:00,1.0345,1.136956509,3368535,6568356.3,69.86524642,66.61996857,33.04105423
2022-11-08T20:00:00+01:00,1.038,1.136353394,3635400,6390870.85,68.25283385,68.77296997,34.3470474
2022-11-08T20:05:00+01:00,1.0339,1.136068535,1698348,6137997.3,66.28908217,68.13572081,33.52221539
2022-11-08T20:10:00+01:00,1.0242,1.135141364,4953450,6207359.95,63.0964704,65.87946214,31.58940143
2022-11-08T20:15:00+01:00,1.0304,1.134786816,1998115,6151056.45,62.7749493,64.05350062,34.20085454
2022-11-08T20:20:00+01:00,0.9887,1.132561277,10192281,6568919.5,47.97493064,57.94878345,26.79277564
2022-11-08T20:25:00+01:00,0.9543,1.128083891,17100415,7291144,30.38134114,47.04374036,22.46903083
2022-11-08T20:30:00+01:00,0.9749,1.122430818,20727031,7681619,22.01072654,33.45566611,29.77728166
2022-11-08T20:35:00+01:00,1.0211,1.119918565,13877527,8104805.65,48.29966226,33.56390998,42.79980585
2022-11-08T20:40:00+01:00,1.0158,1.118740015,7461308,8247749.05,80.06131224,50.12390035,41.84119963
2022-11-08T20:45:00+01:00,1.0454,1.117483242,10432753,8047730.45,98.42831665,75.59643038,48.74565819
2022-11-08T20:50:00+01:00,1.0304,1.116636371,6700035,8032818.4,94.66578555,91.05180481,45.77965936
2022-11-08T20:55:00+01:00,1.0342,1.115784925,7073361,7772454.8,93.59807613,95.56405944,46.66502799
2022-11-08T21:00:00+01:00,1.0508,1.115225203,5786098,7286689.75,93.59807613,93.95397927,50.46990175
2022-11-08T21:05:00+01:00,1.0204,1.11364812,12039989,7465688.85,89.95008996,92.38208074,44.24487362
2022-11-08T21:10:00+01:00,1.0229,1.111801598,13538085,7730522.6,85.89615459,89.81477356,44.84733123
2022-11-08T21:15:00+01:00,1.0315,1.111069469,6600175,7879195.15,81.72986997,85.85870484,46.97011382
2022-11-08T21:20:00+01:00,1.0177,1.110450232,5202806,7884036.65,81.48698092,83.03766849,44.04084047
2022-11-08T21:25:00+01:00,1.0218,1.110048784,3334411,7928147.95,81.83014629,81.6823324,45.13559911
2022-11-08T21:30:00+01:00,1.0351,1.109668447,3688720,7970442.15,83.8244414,82.38052287,48.64537382
2022-11-08T21:35:00+01:00,1.049,1.109378917,3307488,7967389.8,91.47784773,85.71081181,52.09459435
2022-11-08T21:40:00+01:00,1.058,1.109142704,3387634,7955001.5,97.8280105,91.04343321,54.23778507
2022-11-08T21:45:00+01:00,1.0705,1.108968604,3028460,8021507.1,100,96.43528608,57.10794031
2022-11-08T21:50:00+01:00,1.0512,1.108639045,4630856,8005377.4,86.24234583,94.69011878,51.71476109
2022-11-08T21:55:00+01:00,1.0474,1.108443091,2484272,8029685.25,69.89491193,85.37908592,50.69953378
2022-11-08T22:00:00+01:00,1.0417,1.108222935,2595509,7649846.65,49.57217996,68.56981258,49.14116528
2022-11-08T22:05:00+01:00,1.0467,1.107958659,3214254,6955538.6,46.66794546,55.37834579,50.57626343
2022-11-08T22:10:00+01:00,1.0497,1.107820265,1784400,6008407.05,48.61105019,48.2837252,51.46125608
2022-11-08T22:15:00+01:00,1.026,1.107545387,2863330,5457697.2,37.1748416,44.15127908,44.65802289
2022-11-08T22:20:00+01:00,1.0355,1.107329972,2242614,5196762.5,29.69938836,38.49509338,47.64578861
2022-11-08T22:25:00+01:00,1.034,1.107056804,2903404,4820295.05,18.8607716,28.57833385,47.21237746
2022-11-08T22:30:00+01:00,1.0281,1.106855838,1986468,4584616.7,19.43543076,22.6651969,45.46068847
2022-11-08T22:35:00+01:00,1.0444,1.106643578,2432501,4352573.7,26.90521525,21.73380587,50.88264891
2022-11-08T22:40:00+01:00,1.0625,1.106408281,3628527,4244695.15,49.45344126,31.93136242,56.1014691
2022-11-08T22:45:00+01:00,1.0574,1.106301539,1741191,3729755.25,73.25142493,49.87002715,54.34917641
2022-11-08T22:50:00+01:00,1.0606,1.106201982,1770051,3141353.55,85.05899759,69.25462126,55.29274804
2022-11-08T22:55:00+01:00,1.065,1.106091862,1995864,2911138,87.75371751,82.02138001,56.62044432
2022-11-08T23:00:00+01:00,1.0498,1.106016635,1155216,2708758.5,79.44299296,84.08523602,50.98721245
2022-11-08T23:05:00+01:00,1.0376,1.105915088,1236766,2603876.25,57.35531063,74.8506737,46.94966381
2022-11-08T23:10:00+01:00,1.0382,1.105849283,790519,2458966.2,31.02503802,55.94111387,47.1712298
2022-11-08T23:15:00+01:00,1.0529,1.105745042,1386907,2362937.15,35.00333569,41.12789478,52.41491465
2022-11-08T23:20:00+01:00,1.0541,1.105700477,678402,2227475.55,51.37930075,39.13589149,52.82654968
2022-11-08T23:25:00+01:00,1.0456,1.105640174,839744,2118039.75,56.6099012,47.66417921,49.55642862
2022-11-08T23:30:00+01:00,1.0391,1.105572809,838181,1928406,40.04901487,49.34607227,47.15263771
2022-11-08T23:35:00+01:00,1.0315,1.105476674,1093526,1858868.7,17.28738357,37.98209988,44.43844628
2022-11-08T23:40:00+01:00,1.0332,1.105389568,955601,1776873.3,7.132980923,21.48979312,45.19833198
2022-11-08T23:45:00+01:00,1.0256,1.105327005,655843,1648952.75,2.079258531,8.833207674,42.40609952
2022-11-08T23:50:00+01:00,1.0371,1.105235551,1027298,1611097.65,14.43217595,7.8814718,47.67375834
2022-11-08T23:55:00+01:00,1.0312,1.105171283,718434,1503852.85,19.32807558,11.94650335,45.38051861
2022-11-09T00:00:00+01:00,1.0338,1.105067942,1109297,1447187,29.16196129,20.97407094,46.59956678
2022-11-09T00:05:00+01:00,1.0397,1.104972102,1144197,1359226.65,39.05832713,29.182788,49.36152593
2022-11-09T00:10:00+01:00,1.0373,1.10491981,638676,1291837.05,50.83407271,39.68478704,48.26788525
2022-11-09T00:15:00+01:00,1.0269,1.104822297,1069330,1223678.5,45.2829405,45.05844678,43.7449461
2022-11-09T00:20:00+01:00,1.031,1.1047015,1269599,1105732.1,34.20148718,43.43950013,45.89731397
2022-11-09T00:25:00+01:00,1.0351,1.104652867,545816,1045963.35,33.46721982,37.65054917,48.03834336
2022-11-09T00:30:00+01:00,1.0395,1.104587001,773474,996134.5,62.51779966,43.39550222,50.31091862
2022-11-09T00:35:00+01:00,1.0561,1.104462528,1832010,987941.8,84.68330306,60.22277418,57.80819446
2022-11-09T00:40:00+01:00,1.0646,1.104313558,2729264,1066644.2,100,82.40036757,61.04902537
2022-11-09T00:45:00+01:00,1.0521,1.104220387,1594521,1084531.95,88.161656,90.94831969,54.42798428
2022-11-09T00:50:00+01:00,1.0384,1.104130846,1194953,1104753.65,65.27955389,84.4804033,48.25134538
2022-11-09T00:55:00+01:00,1.0437,1.104055868,989752,1084895.9,45.12727546,66.18949512,50.58752667
2022-11-09T01:00:00+01:00,1.0308,1.036833333,1856975,1143824.55,26.50215689,45.63632875,45.23476023
2022-11-09T01:05:00+01:00,1.0313,1.035307944,799884,1141831.55,19.38469296,30.33804177,45.4755793
2022-11-09T01:10:00+01:00,1.0382,1.035547431,1225426,1161193.8,15.98026114,20.62237033,48.82020992
2022-11-09T01:15:00+01:00,1.0585,1.040882301,1969203,1204977.65,38.9299988,24.7649843,57.14848262
2022-11-09T01:20:00+01:00,1.063,1.043373815,859639,1200179.55,64.50259703,39.80428566,58.75088731
2022-11-09T01:25:00+01:00,1.058,1.045136214,898502,1212312.5,77.91155246,60.44804943,56.23464681
2022-11-09T01:30:00+01:00,1.0639,1.048530943,1773116,1249603.4,80.03907502,74.15107484,58.4936604
2022-11-09T01:35:00+01:00,1.0549,1.049500861,1100980,1268730.7,69.44254972,75.79772573,53.92146027
2022-11-09T01:40:00+01:00,1.0515,1.049726224,1070470,1266789.35,61.06386856,70.1818311,52.25956625
2022-11-09T01:45:00+01:00,1.0368,1.048971001,1122892,1265724.1,34.09999144,54.86880324,45.70124334
2022-11-09T01:50:00+01:00,1.0344,1.048376053,621130,1264846.8,15.79015121,36.9846704,44.71461168
2022-11-09T01:55:00+01:00,1.0314,1.04754499,798242,1251292.4,0.983253852,16.95779884,43.45182568
2022-11-09T02:00:00+01:00,1.0319,1.045379239,1963824,1286003.65,0.621370216,5.798258427,43.73701711
2022-11-09T02:05:00+01:00,1.042,1.044827722,1564639,1336944.8,13.36211997,4.988914681,49.29947115
2022-11-09T02:10:00+01:00,1.0317,1.044354362,888711,1342706.65,15.58242887,9.855306354,44.47088496
2022-11-09T02:15:00+01:00,1.039,1.044034799,650035,1283607.9,25.59672821,18.18042569,48.3332986
2022-11-09T02:20:00+01:00,1.038,1.043642813,1347147,1214502.05,22.42203531,21.20039746,47.84237648
2022-11-09T02:25:00+01:00,1.0245,1.042139148,2097224,1239637.2,20.20172641,22.74016331,41.68662165
2022-11-09T02:30:00+01:00,1.0357,1.041405722,1679565,1263867.8,21.49041251,21.37139141,47.69901488
2022-11-09T02:35:00+01:00,1.0291,1.041024979,1009722,1264866.3,18.03891356,19.91035083,44.76965
2022-11-09T02:40:00+01:00,1.0237,1.040543665,831483,1213591.7,20.17704016,19.90212208,42.47141067
2022-11-09T02:45:00+01:00,1.0277,1.040194404,688163,1208005.65,17.86196849,18.69264074,44.73457447
2022-11-09T02:50:00+01:00,1.0169,1.039435643,1136594,1203564.05,11.74741058,16.59547308,40.14272578
2022-11-09T02:55:00+01:00,1.0071,1.037486555,2039079,1207057.85,9.609283982,13.07288769,36.48320478
2022-11-09T03:00:00+01:00,0.9961,1.033191197,3753268,1351739.3,0,7.118898188,32.86192802
2022-11-09T03:05:00+01:00,0.9904,1.03000406,3012342,1457431.3,-1.18E-15,3.203094661,31.1372206
2022-11-09T03:10:00+01:00,0.9895,1.025935875,3873822,1562466.6,-1.18E-15,2.57E-15,30.86180027
2022-11-09T03:15:00+01:00,1.0064,1.024478637,2452262,1630030.7,20.01449457,6.671498189,41.35229652
2022-11-09T03:20:00+01:00,1.0067,1.023874749,1434184,1648216.4,40.35261177,20.12236878,41.52192169
2022-11-09T03:25:00+01:00,1.0024,1.023566039,708441,1627493.85,57.79529682,39.38746772,39.74740556
2022-11-09T03:30:00+01:00,0.9875,1.022218546,2018969,1697385.8,44.54871677,47.56554179,34.28038515
2022-11-09T03:35:00+01:00,0.9824,1.021530168,878286,1701388,27.70370614,43.34923991,32.62622582
2022-11-09T03:40:00+01:00,0.9734,1.019328321,2539334,1730163.5,10.26102109,27.50448133,29.88559482
2022-11-09T03:45:00+01:00,0.9771,1.018564095,909649,1697414,9.136737964,15.7004884,32.39965985
2022-11-09T03:50:00+01:00,0.9692,1.017591763,1110452,1708501.05,5.747452303,8.381737118,29.93184385
2022-11-09T03:55:00+01:00,0.9633,1.014845411,2922275,1822113.05,5.747452303,6.87721419,28.20404445
2022-11-09T04:00:00+01:00,0.9745,1.01388645,1233785,1816444.95,19.07129261,10.1887324,35.78223824
2022-11-09T04:05:00+01:00,0.9737,1.013430665,678825,1745525,37.2136339,20.6774596,35.4940489
2022-11-09T04:10:00+01:00,0.9558,1.011517141,2212302,1772161.85,41.02110985,32.43534545,29.72526937
2022-11-09T04:15:00+01:00,0.9857,1.010158679,2347952,1839073.35,55.38697148,44.54057174,45.62332144
2022-11-09T04:20:00+01:00,0.9753,1.009216281,2025518,1898775.1,63.65387868,53.35398667,42.05919944
2022-11-09T04:25:00+01:00,0.9769,1.008585073,1417187,1935226.3,87.77619552,68.93901523,42.79954836
2022-11-09T04:30:00+01:00,0.9642,1.007777794,1350105,1945901.85,74.30794601,75.24600674,38.58510638
2022-11-09T04:35:00+01:00,0.9618,1.007187991,912537,1889574.75,66.20937169,76.09783774,37.82706016
2022-11-09T04:40:00+01:00,0.976,1.006570579,1149622,1759392.45,69.93033968,70.14921913,44.74404552
2022-11-09T04:45:00+01:00,0.9861,1.006049477,1516776,1684614.15,83.39858918,73.17943352,49.08310016
2022-11-09T04:50:00+01:00,0.9904,1.005773008,1108369,1546341.5,98.31742745,83.88211877,50.85259142
2022-11-09T04:55:00+01:00,0.9854,1.005427754,1282689,1487862.85,96.8787821,92.86493291,48.73185991
2022-11-09T05:00:00+01:00,0.9736,1.005037115,1028345,1467570.9,86.88420482,94.02680479,44.06171183
2022-11-09T05:05:00+01:00,0.9614,1.004318599,1394851,1501891.4,69.4673737,84.41012021,39.81346142
2022-11-09T05:10:00+01:00,0.9744,1.003778491,1205840,1461234.95,64.63144866,73.66100906,45.80919777
2022-11-09T05:15:00+01:00,0.9687,1.003294674,1119067,1473274,63.4218746,65.84023232,43.75118001
2022-11-09T05:20:00+01:00,0.97,1.002953454,863691,1389491.85,64.23666457,64.09666261,44.36507924
2022-11-09T05:25:00+01:00,0.9748,1.002708813,657843,1376901.55,61.51347665,63.0573386,46.67908191
2022-11-09T05:30:00+01:00,0.9767,1.002553097,453684,1344063.15,64.41447505,63.38820542,47.60800208
2022-11-09T05:35:00+01:00,0.9684,1.002209462,893229,1242610.85,63.48461275,63.13752148,44.00172072
2022-11-09T05:40:00+01:00,0.9642,1.001866474,761629,1219003.05,52.16907157,60.02271979,42.25735385
2022-11-09T05:45:00+01:00,0.9617,1.001397973,1000533,1235088.45,31.356161,49.00328177,41.21011112
2022-11-09T05:50:00+01:00,0.9642,1.001066099,722520,1160599.35,24.38663681,35.97062313,42.73835807
2022-11-09T05:55:00+01:00,0.9628,1.00025169,1740140,1130208.75,19.88917121,25.21065634,42.07868947
2022-11-09T06:00:00+01:00,0.9585,0.999692277,1159421,1086903.9,16.49895134,20.25825312,40.03474025
2022-11-09T06:05:00+01:00,0.9459,0.998404668,2274092,1129749.15,7.667045653,14.68505607,34.71371031
2022-11-09T06:10:00+01:00,0.9497,0.997826883,1052048,1114846.3,7.811072536,10.65902318,37.41533105
2022-11-09T06:15:00+01:00,0.9515,0.997353589,968248,1117631.85,17.31271241,10.93027687,38.70914452
2022-11-09T06:20:00+01:00,0.9494,0.996920821,865170,1103409.25,25.10806071,16.74394855,37.72917517
2022-11-09T06:25:00+01:00,0.975,0.995845236,3369927,1196066.8,51.45737148,31.29271487,53.26264303
2022-11-09T06:30:00+01:00,0.9725,0.995226426,2489293,1265113,72.01518065,49.52687095,51.90105808
2022-11-09T06:35:00+01:00,0.9656,0.994987517,854305,1243693.8,88.51995625,70.66416946,48.23595121
2022-11-09T06:40:00+01:00,0.9767,0.994732264,1189672,1251760.15,88.51995625,83.01836438,53.87846646
2022-11-09T06:45:00+01:00,0.9803,0.994257915,3934357,1378735.45,90.96679057,89.33556769,55.57001654
2022-11-09T06:50:00+01:00,0.9692,0.994034674,1089708,1372928.85,90.35817274,89.94830652,49.53722948
2022-11-09T06:55:00+01:00,0.9674,0.993831174,815605,1357755.75,79.24325947,86.85607426,48.61553549
2022-11-09T07:00:00+01:00,0.9711,0.993627546,896392,1359390.8,71.37707189,80.32616803,50.64822803
2022-11-09T07:05:00+01:00,0.9719,0.993464392,918537,1372425.5,73.87261605,74.83098247,51.09866448
2022-11-09T07:10:00+01:00,0.9727,0.993258298,1132516,1406367.1,78.60197463,74.61722086,51.57464401
2022-11-09T07:15:00+01:00,0.9744,0.993118586,880640,1405737.65,81.06970792,77.84809953,52.62979935
2022-11-09T07:20:00+01:00,0.975,0.993055252,370586,1386185.5,83.44954203,81.04040819,53.01889273
2022-11-09T07:25:00+01:00,0.9785,0.99299234,423282,1357322.95,89.37575967,84.63166987,55.32416775
2022-11-09T07:30:00+01:00,0.9768,0.992935465,361594,1339276.65,87.36455467,86.72995212,53.93972878
2022-11-09T07:35:00+01:00,0.9732,0.992863177,406150,1272577.15,71.48595425,82.74208953,51.02765231
2022-11-09T07:40:00+01:00,0.9763,0.992765566,599500,1244581.1,61.91246646,73.58765846,53.36257475
2022-11-09T07:45:00+01:00,0.9865,0.992678205,972745,1179513.75,69.32212574,67.57351548,60.10296868
2022-11-09T07:50:00+01:00,0.9744,0.992389671,2636927,1258757.7,62.78484503,64.67314574,50.73531265
2022-11-09T07:55:00+01:00,0.9703,0.992263194,723216,1246506.1,39.48433655,57.19710244,48.00504595
2022-11-09T08:00:00+01:00,0.9742,0.992169335,562428,1231369,13.63588223,38.63502127,50.72159059
2022-11-09T08:05:00+01:00,0.973,0.991876577,1750038,1150374.55,12.59147552,21.9038981,49.85842225
2022-11-09T08:10:00+01:00,0.9715,0.9917369,886052,1070212.5,14.62150062,13.61628613,48.74181856
2022-11-09T08:15:00+01:00,0.975,0.991501028,1462976,1100646.05,16.69111446,14.63469687,51.47273144
2022-11-09T08:20:00+01:00,0.9783,0.991370784,986700,1090497.45,28.00097319,19.77119609,53.96319616
2022-11-09T08:25:00+01:00,0.9861,0.991257159,1952814,991420.3,57.04323718,33.91177494,59.28235052
2022-11-09T08:30:00+01:00,0.9816,0.991213014,670220,970445.9,67.62083297,50.88834778,55.31173953
2022-11-09T08:35:00+01:00,0.9769,0.991047618,1462587,1002795,60.6596182,61.77456279,51.43670901
2022-11-09T08:40:00+01:00,0.9688,0.990917756,887998,1002375.3,29.58732911,52.62259343,45.5181708
2022-11-09T08:45:00+01:00,0.9629,0.990668299,1249079,1018902.4,9.455240477,33.2340626,41.74984993
2022-11-09T08:50:00+01:00,0.966,0.99053031,736062,999079.7,4.734141522,14.59223704,44.35643777
2022-11-09T08:55:00+01:00,0.9629,0.990472567,285677,969331.55,5.812727915,6.667369972,42.31715942
2022-11-09T09:00:00+01:00,0.9488,0.989582621,3286564,1115130.45,5.812727915,5.453199118,34.53907501
2022-11-09T09:05:00+01:00,0.9384,0.988743354,2381975,1213065.1,1.078586393,4.234680741,30.13878947
2022-11-09T09:10:00+01:00,0.9294,0.987703984,2496330,1319801.9,-8.88E-16,2.29710477,26.94015838
2022-11-09T09:15:00+01:00,0.9322,0.986881344,2165368,1407762.8,2.585545017,1.221377137,29.44882419
2022-11-09T09:20:00+01:00,0.9278,0.985945337,2306819,1493128.75,3.504264073,2.029936363,27.83156002
2022-11-09T09:25:00+01:00,0.9249,0.985255249,1686731,1528828.05,3.504264073,3.198024388,26.78738494
2022-11-09T09:30:00+01:00,0.9102,0.982957375,4882944,1641128.9,0.918719056,2.642415734,22.23379956
2022-11-09T09:35:00+01:00,0.9112,0.982313666,1362132,1673074.7,0.963932471,1.795638533,23.19034657
2022-11-09T09:40:00+01:00,0.9293,0.981179412,3002329,1795069.75,19.01121472,6.964622082,38.04479404
2022-11-09T09:45:00+01:00,0.9186,0.980403978,2003880,1807761.85,35.67530481,18.55015067,33.87418536
2022-11-09T09:50:00+01:00,0.9135,0.979956733,1069198,1816919.15,49.53153706,34.7393522,32.06963383
2022-11-09T09:55:00+01:00,0.9194,0.9794829,1173676,1802454.15,52.67479625,45.96054604,36.29752002
2022-11-09T10:00:00+01:00,0.9084,0.978889507,1388860,1822562.15,52.66080378,51.62237903,32.26549663
2022-11-09T10:05:00+01:00,0.8986,0.97718599,3625266,1906184.75,52.43834582,52.59131528,29.15792739
2022-11-09T10:10:00+01:00,0.8937,0.975326536,3831833,2064265.4,42.81472573,49.30462511,27.72033545
2022-11-09T10:15:00+01:00,0.8938,0.974087542,2618742,2122073.15,37.8964921,44.38318788,27.79857266
2022-11-09T10:20:00+01:00,0.9182,0.972457464,4469818,2301164.15,56.63211868,45.78111217,43.78707918
2022-11-09T10:25:00+01:00,0.9062,0.971997006,1281526,2302786.5,71.28989828,55.27283635,39.19064894
2022-11-09T10:30:00+01:00,0.8998,0.971375214,1560994,2344033.1,82.33621726,70.08607807,36.96213596
2022-11-09T10:35:00+01:00,0.8957,0.970677845,1737880,2416643.25,69.62316382,74.41642645,35.56683931
2022-11-09T10:40:00+01:00,0.8982,0.969912297,1872395,2345934.8,65.95068049,72.63668719,37.12540646
2022-11-09T10:45:00+01:00,0.8957,0.968838769,2679827,2360827.4,60.72951427,65.43445286,36.18285811
2022-11-09T10:50:00+01:00,0.8959,0.967773497,2723328,2372177.3,57.95521691,61.54513722,36.32214029
2022-11-09T10:55:00+01:00,0.9077,0.966901989,2487965,2388307.15,68.73633262,62.47368793,44.07717887
2022-11-09T11:00:00+01:00,0.907,0.965919348,3312905,2438611.45,83.81918604,70.17024519,43.73689282
2022-11-09T11:05:00+01:00,0.8971,0.96521537,2012290,2454889.4,89.23532093,80.59694653,39.13517982
2022-11-09T11:10:00+01:00,0.8859,0.963437415,4514575,2436470.95,70.10249935,81.05233544,34.68860187
2022-11-09T11:15:00+01:00,0.8758,0.961983759,3507660,2543747.35,44.63799557,67.99193862,31.24132579
2022-11-09T11:20:00+01:00,0.8899,0.959914825,5691830,2678222.4,46.72702972,53.82250821,40.17901506
2022-11-09T11:25:00+01:00,0.888,0.958963169,2652029,2710629.85,53.804973,48.38999943,39.43513947
2022-11-09T11:30:00+01:00,0.8913,0.957727412,3919821,2853161,73.1723046,57.90143577,41.46227094
2022-11-09T11:35:00+01:00,0.905,0.956550973,4512393,3020096.85,81.15448636,69.37725465,49.08176061
2022-11-09T11:40:00+01:00,0.903,0.955983347,2245361,3062921.9,91.37037194,81.8990543,48.09750772
2022-11-09T11:45:00+01:00,0.9056,0.955465028,2276491,2995483.15,98.16100728,90.22862186,49.51486114
2022-11-09T11:50:00+01:00,0.9083,0.954996214,2050376,2906410.3,98.16100728,95.89746217,51.01097231
2022-11-09T11:55:00+01:00,0.8974,0.954421669,2442925,2897619.45,90.18344464,95.50181974,45.18887743
2022-11-09T12:00:00+01:00,0.8964,0.954034089,1566962,2752476.65,79.51728764,89.28724652,44.6849877
2022-11-09T12:05:00+01:00,0.9003,0.953743104,1203877,2748594.2,73.02365264,80.90812831,47.15966625
2022-11-09T12:10:00+01:00,0.9153,0.95341247,1753715,2758230.25,82.840208,78.46038276,55.42047478
2022-11-09T12:15:00+01:00,0.9202,0.9530991,2068643,2774768.4,93.506365,83.12340855,57.74444378
2022-11-09T12:20:00+01:00,0.9205,0.952693813,3188702,2840583.75,100,92.11552433,57.88918705
2022-11-09T12:25:00+01:00,0.9186,0.952492561,1402169,2776700.85,97.61281342,97.03972614,56.56758941
2022-11-09T12:30:00+01:00,0.9239,0.952312186,1377800,2709424.45,97.61281342,98.40854228,59.35508973
2022-11-09T12:35:00+01:00,0.9197,0.952091581,1696053,2669828.85,91.87087641,95.69883442,56.27290657
2022-11-09T12:40:00+01:00,0.9235,0.951941918,1173382,2562852.7,92.0397179,93.84113591,58.37878927
2022-11-09T12:45:00+01:00,0.9259,0.951812273,1207010,2522588.7,92.0397179,91.9834374,59.69890716
2022-11-09T12:50:00+01:00,0.9414,0.95167152,2314784,2412599.15,97.78165492,93.95369691,66.98252299
2022-11-09T12:55:00+01:00,0.9397,0.951593427,1402616,2307346.95,97.90712985,95.90950089,65.58254761
2022-11-09T13:00:00+01:00,0.9525,0.951546098,2737026,2159606.75,97.90712985,97.86530487,70.57015837
2022-11-09T13:05:00+01:00,0.9509,0.95152559,1646598,2109335.2,96.16826121,97.32750697,69.21983102
2022-11-09T13:10:00+01:00,0.9562,0.951562272,3390075,2082847.9,98.26113136,97.44550747,71.18659873
2022-11-09T13:15:00+01:00,0.9484,0.951547439,1749859,1944721.2,84.42090161,92.95009806,64.6403954
2022-11-09T13:20:00+01:00,0.9336,0.951383413,3189713,1991938.8,52.82643692,78.5028233,54.41536535
2022-11-09T13:25:00+01:00,0.9355,0.951303347,1357134,1945970.95,21.43208649,52.89314167,55.39093939
2022-11-09T13:30:00+01:00,0.9393,0.951217801,2053055,1946104.9,7.784773317,27.34776558,57.35659881
2022-11-09T13:35:00+01:00,0.9484,0.951189483,1727490,1910333.15,22.27922312,17.16536098,61.70805936
2022-11-09T13:40:00+01:00,0.9522,0.951191013,1304334,1897201.75,38.17391409,22.74597018,63.38814654
2022-11-09T13:45:00+01:00,0.9424,0.951172819,5126180,2093316.9,36.47708196,32.31007306,56.50285978
2022-11-09T13:50:00+01:00,0.9376,0.951072619,2631961,2137229.2,21.98263216,32.2112094,53.44097932
2022-11-09T13:55:00+01:00,0.9386,0.950895649,2893836,2178488.85,5.199478395,21.21973084,54.00024321
2022-11-09T14:00:00+01:00,0.9397,0.950820591,2334301,2135768.8,3.313304138,10.16513823,54.64561445
